name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license,silhouette_type
Caenagnathasia,caenagnathasia,Caenagnathasia,2,472491,unknown,,unknown,,93.5,70.6,84.225,8.550000000000004,Saurischia,Caenagnathidae,Navoi,42.9266015,87.384714,2,True,False,False,2,0.5,0.5,0.5,caenagnathasia,0.4,,caenagnathasia,silhouette,dino_images/images/dinos/general.jpg,,,general
Caenagnathus,caenagnathus,Caenagnathus,7,472460,unknown,,unknown,,83.5,66.0,77.05,12.900000000000006,Saurischia,Caenagnathidae,Alberta,50.741657,-111.49131,2,True,False,False,2,0.5,0.5,0.5,caenagnathus,0.4,,caenagnathus,silhouette,dino_images/images/dinos/general.jpg,,,general
Callovosaurus,callovosaurus,Callovosaurus,1,1086972,unknown,,unknown,,164.7,161.2,162.95,3.5,Ornithischia,Dryosauridae,England,52.552071,-0.241701,1,True,False,False,2,0.5,0.5,0.5,callovosaurus,0.4,,callovosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Camarasaurus,camarasaurus,Camarasaurus,102,139307,herbivorous,sauropod,sauropod,23.0,163.5,93.9,151.15,12.300000000000011,Saurischia,,Wyoming,41.8805505,-106.0935515,11,True,True,True,3,0.35,0.8,0.25,camarasaurus,0.2,0.6526772793053547,camarasaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Camarillasaurus,camarillasaurus,Camarillasaurus,1,1080889,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Saurischia,,Teruel,40.612499,-0.754167,1,True,False,False,1,0.5,0.5,0.5,camarillasaurus,0.4,,camarillasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Camelotia,camelotia,Camelotia,2,486165,unknown,,unknown,,208.5,201.3,204.9,7.199999999999989,Saurischia,,England,51.4096605,-2.7230725,1,True,False,False,1,0.5,0.5,0.5,camelotia,0.4,,camelotia,silhouette,dino_images/images/dinos/general.jpg,,,general
Camptosaurichnus,camptosaurichnus,Camptosaurichnus,1,545770,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Ornithischia,,O'Higgins,-34.783333,-70.466667,1,True,False,False,1,0.5,0.5,0.5,camptosaurichnus,0.4,,camptosaurichnus,silhouette,dino_images/images/dinos/general.jpg,,,general
Camptosaurus,camptosaurus,Camptosaurus,27,220059,herbivorous,ornithopod,ornithopod,5.0,161.2,145.0,151.15,10.699999999999989,Ornithischia,,Wyoming,40.4436,-106.866402,5,True,True,True,3,0.35,0.6,0.75,camptosaurus,0.2,0.1316931982633864,camptosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Canardia,canardia,Canardia,1,1292515,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Haute-Garonne,43.203957,0.955626,1,True,False,False,2,0.5,0.5,0.5,canardia,0.4,,canardia,silhouette,dino_images/images/dinos/general.jpg,,,general
Carcharodontosaurus,carcharodontosaurus,Carcharodontosaurus,30,259972,carnivorous,large theropod,theropod,15.0,145.0,72.1,101.0825,11.799999999999995,Saurischia,Carcharodontosauridae,Agadez,28.424207,7.2781945,14,True,True,True,4,1.0,0.55,0.9,carcharodontosaurus,1.0,0.4211287988422577,carcharodontosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Cardiodon,cardiodon,Cardiodon,1,717832,unknown,,unknown,,167.7,164.7,166.2,3.0,Saurischia,,England,51.34,-2.231111,1,True,False,False,1,0.5,0.5,0.5,cardiodon,0.4,,cardiodon,silhouette,dino_images/images/dinos/general.jpg,,,general
Carmelopodus,carmelopodus,Carmelopodus,3,544691,unknown,,unknown,,171.6,161.2,166.39999999999998,3.0,Saurischia,,Utah,40.578056,-109.236717,2,True,False,False,1,0.5,0.5,0.5,carmelopodus,0.4,,carmelopodus,silhouette,dino_images/images/dinos/general.jpg,,,general
Carnotaurus,carnotaurus,Carnotaurus,1,263808,carnivorous,large theropod,theropod,7.6,83.6,72.1,77.85,11.5,Saurischia,Abelisauridae,Chubut,-43.0,-67.547501,1,True,True,True,4,1.0,0.55,0.9,carnotaurus,1.0,0.2069464544138929,carnotaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Caseosaurus,caseosaurus,Caseosaurus,2,846308,unknown,,unknown,,237.0,208.5,219.75,19.0,Saurischia,Herrerasauridae,New Mexico,34.9690325,-103.805786,2,True,False,False,2,0.5,0.5,0.5,caseosaurus,0.4,,caseosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Cathartesaura,cathartesaura,Cathartesaura,1,624643,unknown,,unknown,,99.6,89.8,94.7,9.799999999999995,Saurischia,Rebbachisauridae,Río Negro,-39.628613,-69.184166,1,True,False,False,2,0.5,0.5,0.5,cathartesaura,0.4,,cathartesaura,silhouette,dino_images/images/dinos/general.jpg,,,general
Caudipteryx,caudipteryx,Caudipteryx,2,130295,omnivorous,small theropod,theropod,1.0,130.0,122.46,126.23,7.540000000000006,Saurischia,Caudipterygidae,Liaoning,41.709900000000005,120.8147165,1,True,True,True,4,0.65,0.55,0.9,caudipteryx,0.6,0.0159189580318379,caudipteryx,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Cedarosaurus,cedarosaurus,Cedarosaurus,2,483343,unknown,,unknown,,129.4,105.3,117.9325,5.565000000000005,Saurischia,Brachiosauridae,Texas,36.0229095,-103.611465,2,True,False,False,2,0.5,0.5,0.5,cedarosaurus,0.4,,cedarosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Cedarpelta,cedarpelta,Cedarpelta,3,577906,herbivorous,armored dinosaur,armored,10.0,125.0,100.5,115.73,13.459999999999994,Ornithischia,Ankylosauridae,Utah,39.179001,-110.106003,1,True,True,True,4,0.35,1.0,0.3,cedarpelta,0.2,0.276410998552822,cedarpelta,silhouette,dino_images/images/dinos/armored.png,,,armored
Cedrorestes,cedrorestes,Cedrorestes,1,686851,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Ornithischia,,Utah,38.895531,-109.545151,1,True,False,False,1,0.5,0.5,0.5,cedrorestes,0.4,,cedrorestes,silhouette,dino_images/images/dinos/general.jpg,,,general
Centrosaurus,centrosaurus,Centrosaurus,40,139251,herbivorous,ceratopsian,ceratopsian,6.0,83.6,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.750266999999994,-111.4904745,2,True,True,True,4,0.35,0.85,0.45,centrosaurus,0.2,0.1606367583212735,centrosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Cerasinops,cerasinops,Cerasinops,3,528564,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Leptoceratopsidae,Montana,48.463612,-112.470001,1,True,False,False,2,0.5,0.5,0.5,cerasinops,0.4,,cerasinops,silhouette,dino_images/images/dinos/general.jpg,,,general
Ceratonykus,ceratonykus,Ceratonykus,1,809197,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Omnogov,43.150002,99.449997,1,True,False,False,1,0.5,0.5,0.5,ceratonykus,0.4,,ceratonykus,silhouette,dino_images/images/dinos/general.jpg,,,general
Ceratosaurus,ceratosaurus,Ceratosaurus,15,403132,carnivorous,large theropod,theropod,6.0,161.2,145.0,153.25,5.800000000000011,Saurischia,,Colorado,39.15889,-107.400002,8,True,True,True,3,1.0,0.55,0.9,ceratosaurus,1.0,0.1606367583212735,ceratosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Cetiosauriscus,cetiosauriscus,Cetiosauriscus,1,522087,herbivorous,sauropod,sauropod,15.0,164.7,161.2,162.95,3.5,Saurischia,,England,52.54253,-0.240363,1,True,True,True,3,0.35,0.8,0.25,cetiosauriscus,0.2,0.4211287988422577,cetiosauriscus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Cetiosaurus,cetiosaurus,Cetiosaurus,29,292785,herbivorous,sauropod,sauropod,18.0,174.1,122.46,166.2,3.0,Saurischia,,England,51.758057,-1.455808,4,True,True,True,3,0.35,0.8,0.25,cetiosaurus,0.2,0.507959479015919,cetiosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Changchunsaurus,changchunsaurus,Changchunsaurus,1,775783,unknown,,unknown,,125.0,93.9,109.45,31.09999999999999,Ornithischia,Thescelosauridae,Jilin,43.585079,124.894295,1,True,False,False,2,0.5,0.5,0.5,changchunsaurus,0.4,,changchunsaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Changdusaurus,changdusaurus,Changdusaurus,1,1252926,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Ornithischia,,Xizang,31.067663,97.327209,1,True,False,False,1,0.5,0.5,0.5,changdusaurus,0.4,,changdusaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Changpeipus,changpeipus,Changpeipus,3,575219,unknown,,unknown,,201.3,113.0,168.8,12.0,Saurischia,,Jilin,42.001389,126.033058,3,True,False,False,1,0.5,0.5,0.5,changpeipus,0.4,,changpeipus,silhouette,dino_images/images/dinos/general.jpg,,,general
Changyuraptor,changyuraptor,Changyuraptor,1,1215849,unknown,,unknown,,130.0,122.46,126.23,7.540000000000006,Saurischia,Dromaeosauridae,Liaoning,40.643055,119.641113,1,True,False,False,2,0.5,0.5,0.5,changyuraptor,0.4,,changyuraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Chaoyangsaurus,chaoyangsaurus,Chaoyangsaurus,1,130209,herbivorous,ceratopsian,ceratopsian,1.1,150.8,132.9,141.85000000000002,17.900000000000006,Ornithischia,Chaoyangsauridae,Liaoning,42.9333,123.966698,1,True,True,True,4,0.35,0.85,0.45,chaoyangsaurus,0.2,0.0188133140376266,chaoyangsaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Chapus,chapus,Chapus,1,575537,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Saurischia,Eubrontidae,Nei Mongol,38.924721,107.259171,1,True,False,False,2,0.5,0.5,0.5,chapus,0.4,,chapus,silhouette,dino_images/images/dinos/general.jpg,,,general
Charonosaurus,charonosaurus,Charonosaurus,1,393080,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Heilongjiang,48.883331,130.449997,1,True,False,False,2,0.5,0.5,0.5,charonosaurus,0.4,,charonosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chasmosaurus,chasmosaurus,Chasmosaurus,16,220004,herbivorous,ceratopsian,ceratopsian,5.0,83.6,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.763609,-111.569111,2,True,True,True,4,0.35,0.85,0.45,chasmosaurus,0.2,0.1316931982633864,chasmosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Chebsaurus,chebsaurus,Chebsaurus,1,572951,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,Cetiosauridae,Naama,32.739723,-1.072222,1,True,False,False,2,0.5,0.5,0.5,chebsaurus,0.4,,chebsaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chilantaisaurus,chilantaisaurus,Chilantaisaurus,2,560789,unknown,,unknown,,93.9,83.6,88.39999999999999,3.4000000000000057,Saurischia,Neovenatoridae,Nei Mongol,34.662754,112.6438405,2,True,False,False,2,0.5,0.5,0.5,chilantaisaurus,0.4,,chilantaisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chilesaurus,chilesaurus,Chilesaurus,1,778886,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Saurischia,,Aisén,-46.583332,-72.366669,1,True,False,False,1,0.5,0.5,0.5,chilesaurus,0.4,,chilesaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chindesaurus,chindesaurus,Chindesaurus,7,229333,carnivorous,small theropod,theropod,4.0,228.0,208.5,218.25,19.5,Saurischia,Herrerasauridae,Arizona,35.110901,-106.47506,3,True,True,True,4,1.0,0.55,0.9,chindesaurus,1.0,0.1027496382054992,chindesaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Chinshakiangosaurus,chinshakiangosaurus,Chinshakiangosaurus,1,492832,herbivorous,sauropod,sauropod,11.0,201.3,199.3,200.3,2.0,Saurischia,,Yunnan,26.1667,101.416702,1,True,True,True,3,0.35,0.8,0.25,chinshakiangosaurus,0.2,0.3053545586107091,chinshakiangosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Chirostenotes,chirostenotes,Chirostenotes,23,463126,omnivorous,small theropod,theropod,1.7,83.5,66.0,68.3,4.599999999999994,Saurischia,Caenagnathidae,Montana,47.5667,-107.099998,3,True,True,True,4,0.65,0.55,0.9,chirostenotes,0.6,0.0361794500723589,chirostenotes,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Chromogisaurus,chromogisaurus,Chromogisaurus,1,1063632,unknown,,unknown,,237.0,201.3,219.15,35.69999999999999,Saurischia,,San Juan,-30.116928,-67.90126,1,True,False,False,1,0.5,0.5,0.5,chromogisaurus,0.4,,chromogisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chuandongocoelurus,chuandongocoelurus,Chuandongocoelurus,1,1350012,unknown,,unknown,,170.3,163.5,166.9,6.800000000000011,Saurischia,,Sichuan,29.411388,104.852501,1,True,False,False,1,0.5,0.5,0.5,chuandongocoelurus,0.4,,chuandongocoelurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chuanjiesaurus,chuanjiesaurus,Chuanjiesaurus,1,651334,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,Mamenchisauridae,Yunnan,24.972221,102.076385,1,True,False,False,2,0.5,0.5,0.5,chuanjiesaurus,0.4,,chuanjiesaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Chuanqilong,chuanqilong,Chuanqilong,1,1222292,unknown,,unknown,,125.0,113.0,119.0,12.0,Ornithischia,Ankylosauridae,Liaoning,40.884399,119.47155,1,True,False,False,2,0.5,0.5,0.5,chuanqilong,0.4,,chuanqilong,silhouette,dino_images/images/dinos/general.jpg,,,general
Chubutisaurus,chubutisaurus,Chubutisaurus,1,401692,herbivorous,sauropod,sauropod,23.0,113.0,93.9,103.45,19.09999999999999,Saurischia,,Chubut,-43.403889,-68.291664,1,True,True,True,3,0.35,0.8,0.25,chubutisaurus,0.2,0.6526772793053547,chubutisaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Chungkingosaurus,chungkingosaurus,Chungkingosaurus,1,572135,herbivorous,armored dinosaur,armored,4.0,163.5,157.3,160.4,6.199999999999989,Ornithischia,,Sichuan,27.793056,105.294167,1,True,True,True,3,0.35,1.0,0.3,chungkingosaurus,0.2,0.1027496382054992,chungkingosaurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Chuxiongosaurus,chuxiongosaurus,Chuxiongosaurus,1,902174,unknown,,unknown,,201.3,190.8,196.05,10.5,Saurischia,,Yunnan,24.956287,102.146523,1,True,False,False,1,0.5,0.5,0.5,chuxiongosaurus,0.4,,chuxiongosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Citipati,citipati,Citipati,2,389089,omnivorous,small theropod,theropod,2.1,83.6,66.0,76.32499999999999,14.549999999999995,Saurischia,Oviraptoridae,Omnogov,43.857916,101.8620835,2,True,True,True,4,0.65,0.55,0.9,citipati,0.6,0.0477568740955137,citipati,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Claosaurus,claosaurus,Claosaurus,4,296471,unknown,,unknown,,89.3,66.0,77.85,11.5,Ornithischia,,Kansas,41.280666,-103.2318115,4,True,False,False,1,0.5,0.5,0.5,claosaurus,0.4,,claosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Coahuilaceratops,coahuilaceratops,Coahuilaceratops,1,881485,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Coahuila,25.5,-101.699997,1,True,False,False,2,0.5,0.5,0.5,coahuilaceratops,0.4,,coahuilaceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Coelophysis,coelophysis,Coelophysis,35,220033,carnivorous,small theropod,theropod,2.0,237.0,182.7,218.25,19.5,Saurischia,,New Mexico,36.205296,-106.446297,11,True,True,True,3,1.0,0.55,0.9,coelophysis,1.0,0.044862518089725,coelophysis,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Coelurus,coelurus,Coelurus,10,297004,carnivorous,small theropod,theropod,1.8,161.2,112.03,151.15,11.5,Saurischia,,Wyoming,40.5495835,-106.0119095,4,True,True,True,3,1.0,0.55,0.9,coelurus,1.0,0.0390738060781476,coelurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Colepiocephale,colepiocephale,Colepiocephale,3,566962,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Pachycephalosauridae,Alberta,49.825558,-111.423058,1,True,False,False,2,0.5,0.5,0.5,colepiocephale,0.4,,colepiocephale,silhouette,dino_images/images/dinos/general.jpg,,,general
Coloradisaurus,coloradisaurus,Coloradisaurus,2,513572,omnivorous,sauropod,sauropod,4.0,228.0,208.5,218.25,19.5,Saurischia,Massospondylidae,La Rioja,-29.7584175,-68.074997,1,True,True,True,4,0.65,0.8,0.25,coloradisaurus,0.6,0.1027496382054992,coloradisaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Columbosauripus,columbosauripus,Columbosauripus,5,518390,unknown,,unknown,,125.0,93.5,106.75,12.5,Saurischia,Ornithomimipodidae,British Columbia,55.949547,-122.150314,3,True,False,False,2,0.5,0.5,0.5,columbosauripus,0.4,,columbosauripus,silhouette,dino_images/images/dinos/general.jpg,,,general
Comahuesaurus,comahuesaurus,Comahuesaurus,1,465497,unknown,,unknown,,125.0,100.5,112.75,24.5,Saurischia,Rebbachisauridae,Neuquén,-39.581669,-70.088608,1,True,False,False,2,0.5,0.5,0.5,comahuesaurus,0.4,,comahuesaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Compsognathus,compsognathus,Compsognathus,3,372429,carnivorous,small theropod,theropod,0.65,157.3,145.0,148.55,5.800000000000011,Saurischia,Compsognathidae,Bayern,43.705021,6.37315,3,True,True,True,4,1.0,0.55,0.9,compsognathus,1.0,0.0057887120115774,compsognathus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Concavenator,concavenator,Concavenator,1,883034,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Saurischia,Carcharodontosauridae,Cuenca,40.064526,-1.880849,1,True,False,False,2,0.5,0.5,0.5,concavenator,0.4,,concavenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Conchoraptor,conchoraptor,Conchoraptor,2,404802,carnivorous,small theropod,theropod,1.5,83.5,70.6,77.05,12.900000000000006,Saurischia,Oviraptoridae,Omnogov,43.200001,99.5999985,1,True,True,True,4,1.0,0.55,0.9,conchoraptor,1.0,0.0303907380607814,conchoraptor,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Condorraptor,condorraptor,Condorraptor,1,468455,unknown,,unknown,,166.1,163.5,164.8,2.5999999999999943,Saurischia,Piatnitzkysauridae,Chubut,-43.419846,-69.19297,1,True,False,False,2,0.5,0.5,0.5,condorraptor,0.4,,condorraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Coronosaurus,coronosaurus,Coronosaurus,2,574084,unknown,,unknown,,83.6,70.6,77.44999999999999,12.200000000000005,Ornithischia,Ceratopsidae,Alberta,50.0169945,-111.8647805,1,True,False,False,2,0.5,0.5,0.5,coronosaurus,0.4,,coronosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Corpulentapus,corpulentapus,Corpulentapus,1,996742,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Shandong,35.886559,119.448128,1,True,False,False,1,0.5,0.5,0.5,corpulentapus,0.4,,corpulentapus,silhouette,dino_images/images/dinos/general.jpg,,,general
Corvipes,corvipes,Corvipes,6,520249,unknown,,unknown,,201.3,190.8,196.05,10.5,Ornithischia,Anomoepodidae,Massachusetts,42.606485,-72.5442085,2,True,False,False,2,0.5,0.5,0.5,corvipes,0.4,,corvipes,silhouette,dino_images/images/dinos/general.jpg,,,general
Corythosaurus,corythosaurus,Corythosaurus,25,466860,herbivorous,ornithopod,ornithopod,10.0,83.6,70.6,77.05,12.900000000000006,Ornithischia,Hadrosauridae,Alberta,50.746986,-111.509666,2,True,True,True,4,0.35,0.6,0.75,corythosaurus,0.2,0.276410998552822,corythosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Craspedodon,craspedodon,Craspedodon,1,507603,unknown,,unknown,,86.3,70.6,78.44999999999999,15.700000000000005,Ornithischia,,Namur,50.549999,4.7333,1,True,False,False,1,0.5,0.5,0.5,craspedodon,0.4,,craspedodon,silhouette,dino_images/images/dinos/general.jpg,,,general
Crichtonsaurus,crichtonsaurus,Crichtonsaurus,2,826857,unknown,,unknown,,100.5,89.8,95.15,10.700000000000005,Ornithischia,Ankylosauridae,Liaoning,41.697491,120.7838365,1,True,False,False,2,0.5,0.5,0.5,crichtonsaurus,0.4,,crichtonsaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Cruxicheiros,cruxicheiros,Cruxicheiros,1,851343,unknown,,unknown,,167.7,164.7,166.2,3.0,Saurischia,,England,51.950001,-1.616667,1,True,False,False,1,0.5,0.5,0.5,cruxicheiros,0.4,,cruxicheiros,silhouette,dino_images/images/dinos/general.jpg,,,general
Cryolophosaurus,cryolophosaurus,Cryolophosaurus,1,475133,carnivorous,large theropod,theropod,8.0,199.3,182.7,191.0,16.600000000000023,Saurischia,,Unknown,-84.333336,166.449997,1,True,True,True,3,1.0,0.55,0.9,cryolophosaurus,1.0,0.2185238784370477,cryolophosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Cumnoria,cumnoria,Cumnoria,3,280829,unknown,,unknown,,155.7,145.0,148.55,7.099999999999994,Ornithischia,,Nord-Pas-de-Calais,50.766701,1.6333,2,True,False,False,1,0.5,0.5,0.5,cumnoria,0.4,,cumnoria,silhouette,dino_images/images/dinos/general.jpg,,,general
Daanosaurus,daanosaurus,Daanosaurus,1,811556,unknown,,unknown,,163.5,145.0,154.25,18.5,Saurischia,,Sichuan,29.219999,104.769997,1,True,False,False,1,0.5,0.5,0.5,daanosaurus,0.4,,daanosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dacentrurus,dacentrurus,Dacentrurus,20,478161,herbivorous,armored dinosaur,armored,6.0,163.5,125.45,150.35,5.800000000000011,Ornithischia,Stegosauridae,Leiria,40.0250165,-1.15,10,True,True,True,4,0.35,1.0,0.3,dacentrurus,0.2,0.1606367583212735,dacentrurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Daemonosaurus,daemonosaurus,Daemonosaurus,1,935231,unknown,,unknown,,208.5,201.3,204.9,7.199999999999989,Saurischia,,New Mexico,36.331699,-106.473099,1,True,False,False,1,0.5,0.5,0.5,daemonosaurus,0.4,,daemonosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dahalokely,dahalokely,Dahalokely,1,1127409,unknown,,unknown,,93.9,89.8,91.85,4.1000000000000085,Saurischia,Abelisauridae,Unknown,-13.771667,49.528057,1,True,False,False,2,0.5,0.5,0.5,dahalokely,0.4,,dahalokely,silhouette,dino_images/images/dinos/general.jpg,,,general
Dakotadon,dakotadon,Dakotadon,1,489862,unknown,,unknown,,139.8,132.9,136.35000000000002,6.900000000000006,Ornithischia,,South Dakota,44.474701,-103.621002,1,True,False,False,1,0.5,0.5,0.5,dakotadon,0.4,,dakotadon,silhouette,dino_images/images/dinos/general.jpg,,,general
Dakotaraptor,dakotaraptor,Dakotaraptor,1,1303313,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,Dromaeosauridae,South Dakota,45.233196,-103.20755,1,True,False,False,2,0.5,0.5,0.5,dakotaraptor,0.4,,dakotaraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Dakotasaurus,dakotasaurus,Dakotasaurus,1,468606,unknown,,unknown,,113.0,93.9,103.45,19.09999999999999,Ornithischia,,Wyoming,42.789444,-108.730003,1,True,False,False,1,0.5,0.5,0.5,dakotasaurus,0.4,,dakotasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dalianraptor,dalianraptor,Dalianraptor,1,1066202,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Liaoning,41.573612,120.450279,1,True,False,False,1,0.5,0.5,0.5,dalianraptor,0.4,,dalianraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Damalasaurus,damalasaurus,Damalasaurus,1,1252928,unknown,,unknown,,201.3,174.1,187.7,27.200000000000017,Saurischia,,Xizang,31.1,97.199997,1,True,False,False,1,0.5,0.5,0.5,damalasaurus,0.4,,damalasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dashanpusaurus,dashanpusaurus,Dashanpusaurus,1,1091842,unknown,,unknown,,170.3,163.5,166.9,6.800000000000011,Saurischia,Camarasauridae,Sichuan,29.411388,104.852501,1,True,False,False,2,0.5,0.5,0.5,dashanpusaurus,0.4,,dashanpusaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Daspletosaurus,daspletosaurus,Daspletosaurus,14,139261,carnivorous,large theropod,theropod,9.0,85.8,66.0,77.05,12.900000000000006,Saurischia,Tyrannosauridae,Alberta,48.8584995,-111.703953,4,True,True,True,4,1.0,0.55,0.9,daspletosaurus,1.0,0.2474674384949349,daspletosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Datanglong,datanglong,Datanglong,1,1226371,unknown,,unknown,,125.0,113.0,119.0,12.0,Saurischia,,Guangxi Zhuang,22.243889,108.194725,1,True,False,False,1,0.5,0.5,0.5,datanglong,0.4,,datanglong,silhouette,dino_images/images/dinos/general.jpg,,,general
Datonglong,datonglong,Datonglong,1,1320308,unknown,,unknown,,100.5,72.1,86.3,28.40000000000001,Ornithischia,,Shanxi,40.189999,114.0439,1,True,False,False,1,0.5,0.5,0.5,datonglong,0.4,,datonglong,silhouette,dino_images/images/dinos/general.jpg,,,general
Datousaurus,datousaurus,Datousaurus,1,402868,herbivorous,sauropod,sauropod,15.0,170.3,163.5,166.9,6.800000000000011,Saurischia,,Sichuan,29.411388,104.852501,1,True,True,True,3,0.35,0.8,0.25,datousaurus,0.2,0.4211287988422577,datousaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Daxiatitan,daxiatitan,Daxiatitan,1,829375,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Gansu,35.728329,103.218102,1,True,False,False,1,0.5,0.5,0.5,daxiatitan,0.4,,daxiatitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Defarrariischnium,defarrariischnium,Defarrariischnium,2,884205,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Mendoza,-39.516666,-69.25,1,True,False,False,1,0.5,0.5,0.5,defarrariischnium,0.4,,defarrariischnium,silhouette,dino_images/images/dinos/general.jpg,,,general
Deinocheirus,deinocheirus,Deinocheirus,2,403400,omnivorous,large theropod,theropod,10.0,100.5,66.0,81.725,7.649999999999999,Saurischia,,Omnogov,43.589304,104.1786115,1,True,True,True,3,0.65,0.55,0.9,deinocheirus,0.6,0.276410998552822,deinocheirus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
